avg_departure_delay_s,sum_departure_delay_s,avg_arrival_delay_s,sum_arrival_delay_s,arrival_count,departure_count,avg_time_saving_s,sum_time_saving_s,station
108.6050898537783235,972993,127.7355595667870036,1132248,8864,8959,-6.2362250879249707,-31917,617
409.125,6546,409.125,6546,16,16,0,0,618
180.003257328990228,5305056,159.1817440358866309,4684082,29426,29472,-20.9864387193256747,-617463,619
123.9579019634765893,4513927,114.2397995705082319,4149418,36322,36415,-10.0628464274880732,-364909,620
173.6165923213276974,8912955,161.3948720955228547,8258737,51171,51337,-13.6320126469716431,-689848,621
200.4960002245487973,7143071,171.7476272284338299,6098243,35507,35627,-28.7360502940072563,-918749,628
119.3358098068350669,80313,56.1494768310911809,37564,669,673,-63.5635276532137519,-42524,629
156.9150348128807659,1442363,118.8782712563796286,1094750,9209,9192,-37.2452396585686146,-340347,630
204.0078872646966032,1939911,130.8039422367450195,1240937,9487,9509,-74.4374603845341221,-704625,632
134.8352105778648384,2753335,106.5113139940116821,2169955,20373,20420,-28.3753443526170799,-576814,634
169.1355189248779463,6443725,157.4581724581724582,5994905,38073,38098,-11.6967713098806331,-444875,635
229.3351676261429055,2708907,234.9969530258146424,2776489,11815,11812,5.7083898305084746,67359,636
129.8503971276248504,1193455,124.1449243825481449,1141016,9191,9191,-5.7149075081610446,-52520,637
619.1669793621013133,330016,618.3033707865168539,330174,534,533,-0.07879924953095684803,-42,638
102.1032786885245902,498264,132.8056552015193079,629366,4739,4880,,,642
168.8095280183843026,1909911,100.6798715203426124,1128420,11208,11314,-69.1143341663691539,-774357,643
150.4209283808512719,10768183,147.0204603223373649,10526959,71602,71587,-3.9964706870955996,-285356,644
151.5777934313639165,1721469,116.9296847325540205,1320370,11292,11357,-35.5067801116724275,-400623,647
176.9271737464961379,19629893,170.9455719640518448,18926239,110715,110949,-6.2756231310585323,-694655,648
129.1060235222768524,5960696,186.0535362073823612,8583952,46137,46169,6.9228407789232532,151091,649
216,432,216,432,2,2,0,0,650
157.238290020674477,7073050,141.8667275725299701,6366695,44878,44983,-15.1840538672493367,-681020,654
204.988936170212766,722586,198.4778534923339012,699039,3522,3525,-6.6431005110732538,-23397,664
157.8694445178859424,5971096,155.2446214506867078,5866539,37789,37823,-2.7838725048975486,-105158,672
115.6639806316398063,3200885,117.4665685147945993,3271209,27848,27674,2.472581329834446,64072,673
97.0664681827964703,2706019,97.0418250950570342,2705332,27878,27878,-0.0246430877394361145,-687,674
47.2389380530973451,170816,229.9705722070844687,843992,3670,3616,,,675
131.7801182178488452,7713881,127.3821610357667475,7457716,58546,58536,-4.3145642692209014,-252251,682
156.9977207977207977,551062,42.871919770773639,149623,3490,3510,-114.3429965556831228,-398371,683
234.6098794363417718,7608633,232.151844552565129,7538899,32474,32431,-32.7804248933076959,-698977,684
200.6444,2508055,161.7978971024961875,2015840,12459,12500,-39.0399132669450691,-486125,685
161.2720078655188125,6725204,128.4735351304640054,5352079,41659,41701,-32.8259638004704979,-1367464,686
157.8007793935937649,1660222,73.659998094693722,773209,10497,10521,-84.200171493902439,-883765,692
155.4404262962519459,1298083,155.4404262962519459,1298083,8351,8351,0,0,698
180.4313201840471058,5607625,147.2220289855072464,4571244,31050,31079,-33.2910380399742102,-1032688,699
137.7590589507842077,5094330,119.0593903957555086,4398292,36942,36980,-18.669784211667751,-688691,700
191.4650235438849531,4513405,169.7251213075678897,3987522,23494,23573,-22.4006650750341064,-525430,701
123.1375770020533881,719616,65.1402302801168586,379051,5819,5844,-59.1701066391468868,-344015,704
169.8949779436715304,5006805,153.0599381940435358,4507156,29447,29470,-16.9261674308031924,-498391,705
157.8980790248782024,8523812,136.7562658850156763,7371573,53903,53983,-21.2823339457713936,-1146756,706
242.1103885275971319,2903872,202.2349891286168256,2418326,11958,11994,-40.5570245167768388,-484697,707
197.2674396502566052,2075648,178.4787495277672837,1889733,10588,10522,-18.7552058343729009,-195448,708
192.5428161646840462,2282210,186.6168831168831169,2212903,11858,11853,-7.6265398012063546,-89772,710
154.7717532600253444,18930907,177.7474413593849469,21778683,122526,122315,-15.9849556295063783,-1152835,715
,,,,0,0,,,716
200.5657370517928287,151026,200.3824701195219124,150888,753,753,-0.18326693227091633466,-138,718
191.9538865648409378,3946188,148.9177045177045177,3049090,20475,20558,-44.8299072756709022,-913768,719
128.6237846597047173,1428753,65.9646994931209269,728778,11048,11108,-62.9455732946298984,-693912,720
79.7664004914004914,1298597,111.627144535840188,1899894,17020,16280,-39.3801652892561983,-4765,723
158.3289070780826758,5377483,147.9760148690110928,5015795,33896,33964,-12.1303686017012386,-406428,724
157.0098547277206694,12937141,150.247033821118465,12372092,82345,82397,-6.8552442616167271,-563268,725
163.7193636939536848,13955766,185.0305921013747532,15653033,84597,85242,-16.6028980246241341,-1097684,726
145.9049266269900952,6790853,122.7249832320041541,5672226,46219,46543,-24.0079353034277909,-1107318,728
148.3919622747747748,6325059,143.6226543761463575,6107697,42526,42624,-9.5386170433340245,-368038,730
219.8148148148148148,5935,571,16559,29,27,0,0,731
172.1492297445995251,11890003,160.4228801959513003,11134150,69405,69068,-12.8231434362286931,-879424,732
55.4513006413576067,1391994,23.1267622461170848,580713,25110,25103,-57.59982077068605,-1156950,733
-9.6888939205253028,-85582,3.1906014177909902,27905,8746,8833,,,734
103.2082499761836715,1083377,36.0886704209220197,378101,10477,10497,-67.0995600612088753,-701593,736
187.5075361315132406,10288351,156.0380941945616246,8544490,54759,54869,-31.5818072157034763,-1727967,738
113.6121951219512195,3167508,73.4276482056466171,2033799,27698,27880,-40.5598236548260037,-1122412,739
160.8018289343992991,8809689,130.5850674761364883,7141175,54686,54786,-30.4098975484815221,-1662205,742
106.2094453711426188,1018761,55.5141331658291457,530271,9552,9592,-50.6062486850410267,-481063,743
105.7311307319851894,371222,90.8265335235378031,318347,3505,3511,-14.9312123817712812,-52095,744
73.1321937321937322,256694,72.0455970361926475,252808,3509,3510,-1.110002849814762,-3895,745
91.101125703564728,971138,8.1675107859688614,87082,10662,10660,-82.525185952358535,-876500,747
177.4114994153783337,9559109,156.9756799700906627,8397414,53495,53881,-31.7950560749644894,-1499741,748
135.0815718409535338,7253205,135.1782255661501788,7258530,53696,53695,-0.03387778667610303019,-1819,749
263.1165057067603161,2996897,217.6481172649872729,2479665,11393,11390,-45.7958517210944395,-518867,750
79.7984443692932026,1651748,126.3318547803866737,2620249,20741,20699,45.6405032067094228,925133,751
82.6665158882732104,731020,33.613780598368087,296608,8824,8843,-48.9324894514767932,-429089,752
157.7074216338569175,4598433,136.0910836104350211,3969913,29171,29158,-21.3400336735044497,-621059,754
162.4672340189610246,11721686,142.2787021746069193,10252461,72059,72148,-20.2972826690351948,-1462541,759
54.0024498444017745,815599,133.4078547763666483,1932813,14488,15103,,,762
168.9197240674501788,3305759,151.2320049112395764,2956132,19547,19570,-17.7511279737489746,-346218,764
114.013374637360476,2318690,85.0827819511467091,1710249,20101,20337,-29.9841214534594326,-602381,767
169.6202388242498469,5539797,127.0764327306159975,4146504,32630,32660,-52.1948459654327802,-1512972,768
163.482644157814871,3447522,135.2478571428571429,2840205,21000,21088,-28.4428666730201086,-596902,781
213.732804011700794,2557313,168.7304828047862104,2016498,11951,11965,-45.0620909548581977,-537050,782
53.4419184054811585,514806,110.973862334687077,1065682,9603,9633,58.3724106006249277,504396,784
65.1063661971830986,577819,63.3272727272727273,560763,8855,8875,-1.8883556165009713,-16525,786
180.8608509771986971,1776777,147.2379837067209776,1445877,9820,9824,-33.5933346963811082,-328610,788
161.6467071867485974,4840349,142.7152919184163968,4275322,29957,29944,-18.6893288298832893,-558867,789
118.5646817248459959,2251899,99.2494731296101159,1883755,18980,18993,-19.2786919831223629,-365524,790
151.6458138290758326,9070846,119.7727486243457254,7139414,59608,59816,-32.3513531674702236,-1925779,791
112.5838792366847052,395282,83.8944666286366229,294134,3506,3511,-28.740296803652968,-100706,793
194.3966745843230404,81841,193.5296912114014252,81476,421,421,-0.8669833729216152019,-365,794
158.8312440224074327,9299887,149.8913990806090538,8771195,58517,58552,-9.2231533580749431,-539287,797
83.3908616836354606,671630,92.0009908347783007,742816,8074,8054,9.5308163520440055,76237,798
473.1954459203036053,498748,473.1954459203036053,498748,1054,1054,0,0,800
97.3358144861150873,1359976,82.0430577446625591,1145157,13958,13972,-59.8992370807542824,-416120,801
155.2196989121277609,4237653,135.6813065953000697,3700979,27277,27301,-19.6205594456868424,-535190,805
128.2651503349431376,2470002,128.0491743690933638,2465971,19258,19257,-0.23788752142078205328,-4581,807
436.5,6984,436.5,6984,16,16,0,0,809
159.3333531399079843,18770425,160.7509549274255157,18938070,117810,117806,-8.9789102958185285,-861715,810
189.7932121940231266,15165996,171.3934492112930775,13647032,79624,79908,-18.9046103528523807,-1502822,811
129.9133797231035477,7206555,109.8381052099505362,6084372,55394,55472,-20.2452888197634463,-1119443,812
137.9723885350318471,4332333,110.5520969542337745,3466361,31355,31400,-27.4962192515075136,-861814,814
157.8341561938958707,9143017,143.9785706891197074,8344710,57958,57928,-13.6008000969814523,-785351,815
185.478021978021978,1822878,116.9652050055956862,1149651,9829,9828,-68.6192083461184412,-670890,818
152.6985516178736518,7432602,133.5455965792286819,6496192,48644,48675,-19.157558522914606,-929678,819
181.6433410513678072,2118143,163.4518806744487678,1890321,11565,11661,-23.140875596012137,-266930,820
167.1606465711163957,5201705,166.7667867249807049,5185780,31096,31118,-0.46070967741935483871,-14282,821
167.1136064582666524,9398135,157.0644591847651653,8808489,56082,56238,-10.6288155631986242,-593343,822
146.5986759054057845,5225803,62.6791011235955056,2231376,35600,35647,-84.476887084954056,-2997071,824
163.8690706012134584,2376757,125.9095748358105773,1821282,14465,14504,-38.2684141365239643,-553323,826
230.0235353029544316,2296785,182.7356218006624511,1820595,9963,9985,-47.5819334071019012,-473012,827
212.222870965051297,2544340,169.8848631913647394,2030294,11951,11989,-42.8539363484087102,-511676,832
98.2495351431759018,2906123,74.6608371462463989,2202868,29505,29579,-23.7968872124239644,-700271,835
135.3950633755837225,3044358,80.7333273654999552,1803744,22342,22485,-55.1618318560300833,-1232205,837
220.8096800266248277,4644290,187.6047022842397018,3925816,20926,21033,-56.976197091784755,-615172,840
186.929658708540298,5833140,158.3945643793369314,4930506,31128,31205,-28.8275429856982163,-896969,841
182.6386920181827069,3736605,155.6765712051607858,3185454,20462,20459,-26.7931118949637468,-546901,842
155.9583175066472082,7801191,141.1938708046513437,7261036,51426,50021,-82.765643952907599,-2319921,848
162.6685775587515505,4852241,159.042301752501175,4737234,29786,29829,-3.8294721998388396,-114057,855
163.0197726544988793,2036443,117.0004021555537682,1454666,12433,12492,-46.7355285403751711,-580502,860
120.8848215453000392,3698592,99.1996727213222059,3031046,30555,30596,-21.7514483029489739,-664572,862
140.8835686124888719,11077675,116.0696252515731282,9112162,78506,78630,-24.8933620865659453,-1950843,863
170.6202218528968423,8828914,168.2564791372746072,8706095,51743,51746,-2.3532368120928614,-121740,864
173.4031420685928242,8984537,153.8880241024353502,7968168,51779,51813,-19.5427107501933488,-1010749,866
159.3534879825810234,1902840,139.6794703148294309,1592765,11403,11941,-53.9702946482260974,-448763,868
108.1750494179661761,3940168,84.9373005392318697,3087301,36348,36424,-23.2406999779881136,-844660,870
138.7159602601672504,3881550,116.8896440708281166,3267650,27955,27982,-22.0105270721805052,-612619,871
224.3333333333333333,3365,636.8235294117647059,10826,17,15,0,0,872
163.4725762621043365,4271048,143.6442263456525073,3746816,26084,26127,-20.0948966680725432,-524095,873
176.3275585015566938,3511387,118.60354134086667,2351078,19823,19914,-58.3008429660289738,-1154998,877
139.6682930408305514,3807218,139.6682930408305514,3807218,27259,27259,0,0,885
173.375920802639912,5201451,161.9489823156489823,4853611,29970,30001,-11.542610031389835,-345655,894
114.7088733367893555,7965843,99.3179826457954971,6890483,69378,69444,-43.6691621277088886,-1884106,895
114.0844162385413519,1132516,86.0813717532467532,848418,9856,9927,-28.5532757745048248,-281107,896
111.750151484548576,1106550,52.0777160181910056,515309,9895,9902,-59.5669674541214641,-587509,897
223.5848769574944072,2498561,188.6006624295049682,2106858,11171,11175,-50.5440271784041869,-550475,899
193.2079004650242406,7811009,196.6087290001731944,7946335,40417,40428,3.313019801980198,133846,900
163.7447651202804922,5043830,142.4972310899732882,4374380,30698,30803,-21.6777126099706745,-665289,901
142.9827025050283416,3909862,128.4619214997070885,3508552,27312,27345,-14.6226380547824813,-399315,902
159.3162055335968379,1249517,78.9061020851989254,616809,7817,7843,-80.3781501854931559,-628316,905
138.9093993543213177,6755303,125.2894839678328294,6091700,48621,48631,-13.4726864349152053,-653816,906
165.6316398139143691,6301787,161.1881820811528651,6129503,38027,38047,-4.8956665964616681,-185957,907
134.3452989139628514,3970844,108.1940328800487112,3198432,29562,29557,-26.0143519615475747,-768542,908
168.3020193151887621,1916960,162.3416345142055419,1851344,11404,11390,-5.635491817701918,-64053,910
172.0522740553174912,7066531,156.5218667378174497,6452927,41227,41072,-56.7763932029965284,-1553686,911
97.339513961270503,7097608,97.3387413086111606,7097649,72917,72916,0.00012342969992868506,9,913
184.7060360125025897,20505510,175.2591337575025684,19447104,110962,111017,-9.4973316986983017,-1053558,916
211.4975008208982451,5796935,196.8369755883642742,5386247,27364,27409,-14.9219578170120993,-408220,919
114.3428987667705651,3374945,94.3483302254619427,2782804,29495,29516,-19.9597490674805019,-588613,920
100.9534147752407527,2966718,100.7939975500204165,2962134,29388,29387,-0.15513662503828223364,-4559,921
191.8162872154115587,2190542,138.5500659340659341,1576007,11375,11420,-53.8251692902998857,-612046,923
209.6968321226795803,4157030,161.5210905609030893,3205063,19843,19824,-47.8487871575429179,-944870,924
146.256525681715137,4516109,146.2824897179312802,4517057,30879,30878,0.01590180393172911876,491,925
86.2816947488957958,1582320,210.7754944631149799,3825786,18151,18339,,,929
217,868,217,868,4,4,0,0,930
137.310381861575179,8054627,129.7160571740465307,7604993,58628,58660,-7.5932365336381784,-445032,931
2211,2211,2211,2211,1,1,0,0,932
159.643034145399543,4960588,161.1541509616313907,5002386,31041,31073,-1.5937247029109866,-49219,933
145.2835825288438898,9872310,142.8144709413208356,9659828,67639,67952,-38.1247348917426061,-1635818,936
90.7404735479097299,981086,90.7486126526082131,981174,10812,10812,0.00813910469848316685,88,937
133.7420454545454545,2942325,113.4271994902371308,2492109,21971,22000,-20.32157666894509,-445957,938
108.7739961229576295,3927829,141.9533062249269983,5201595,36643,36110,27.6033108166874438,952121,939
109.6638642616936717,2152263,91.9617477999898265,1807876,19659,19626,-17.3927036430618093,-339923,941
1425,1425,1425,1425,1,1,0,0,948
227.7395348837209302,48964,219.0511627906976744,47096,215,215,-8.6883720930232558,-1868,949
532.8695652173913043,12256,532.8695652173913043,12256,23,23,0,0,950
137.3467965032643576,1241203,89.6851012056188475,810843,9041,9037,-47.4050871931578363,-426788,951
302.0743905503895451,3605862,298.6772247360482655,3564414,11934,11937,-3.4603653427182839,-41296,952
100.3387405541561713,1991724,48.8403727337182214,964402,19746,19850,-51.6587060135888855,-1018813,954
167.5643699290060852,5286991,155.0519983492587537,4884293,31501,31552,-12.8304826095250207,-403570,956
137.172876304023845,92043,60.4828101644245142,40463,669,671,-76.8905547226386807,-51286,957
160.1593135984239722,3089313,94.8871252204585538,1829234,19278,19289,-65.228141225337487,-1256294,958
89.607059113908429,726086,32.7816788230930894,265171,8089,8103,-56.6081885856079404,-456262,961
100.0941478338103227,3042762,93.8684762654078154,2863364,30504,30399,-5.7768453049626644,-174842,962
175.3470229555236729,977735,91.8041495260239671,513277,5591,5576,-82.8920669185105235,-460797,968
127.1802076280749267,1127071,61.9397754338210276,546123,8817,8862,-65.56100329134037,-577658,970
179.4992215528328708,5303484,158.1916768334011116,4667920,29508,29546,-21.3268891602224936,-628802,971
98.7483432455395072,581134,188.375113368401959,1038512,5513,5885,,,973
222.4969490847254176,2224302,181.2016064257028112,1804768,9960,9997,-41.941105527638191,-417314,974
151.3189666569713636,5722732,133.4887671667857426,5044674,37791,37819,-17.9409678102498941,-677738,975
108.7658227848101266,893620,105.5354925118714234,866763,8213,8216,-3.2203823207110678,-26449,976
116.5751801942964588,1859957,121.6054789414834141,1957605,16098,15955,-21.4245367725083667,-262472,977
207.7879358483215376,6400284,159.2745251360245007,4888613,30693,30802,-49.039018188930178,-1504419,979
56.8068524096385542,301758,144.0854619240868942,603574,4189,5312,,,982
90.732183908045977,473622,245.4186487055356767,1165984,4751,5220,,,984
290.0802546703526849,3462688,192.6672260446383621,2296208,11918,11937,-97.6310312998237812,-1163469,989
191.789850136239782,3941665,158.7256386460215894,3249590,20473,20552,-33.5050317537860283,-685848,991
143.9922881820674527,4201119,130.4395804051969422,3805053,29171,29176,-13.5772706965875116,-395085,995
206.4553402881271734,2077973,196.8321720087597054,1977376,10046,10065,-10.4887977595519104,-104867,996
154.0935508606784949,5827664,135.6766600397614314,5118402,37725,37819,-19.1505410566518141,-722052,997
139.5134119415605769,2969822,111.2421816126601356,2361894,21232,21287,-28.9768744954651218,-610224,1005
124.0111690450054885,4518967,101.5799388581343469,3688266,36309,36440,-22.661432074276111,-822542,1009
190.1929577464788732,135037,190.1929577464788732,135037,710,710,0,0,1011
48.2901843918793071,259270,95.0428812843261512,449933,4734,5369,,,1013
130.2855229677246551,972842,64.3053085421719213,477274,7422,7467,-66.2956474868616089,-491980,1017
175.2354623122502411,5086735,173.2945733764892225,5032821,29042,29028,-1.9328752460205103,-55978,1018
172.0154741289741636,12416937,156.4060300670470162,11267334,72039,72185,-15.8386317572257545,-1140920,1021
237,474,237,474,2,2,0,0,1023
169.6092221386057331,4958356,152.2074559297619864,4438065,29158,29234,-17.6005975069537447,-512547,1031
165.5299838470857451,4918889,159.3624859578404811,4823265,30266,29716,-26.1508560690423163,-751471,1034
-176.0769230769230769,-2289,-638.25,-2553,4,13,,,1035
56.7667844522968198,48195,56.7047058823529412,48199,850,849,0,0,1041
112.1417759838546922,1111325,84.4511859920594523,829564,9823,9910,-28.2781294670206249,-276956,1043
-220.6463932107496464,-155997,138.0673211781206171,98442,713,707,357.4483734087694484,252716,1047
138.982420894023104,29885112,138.4336518341573616,29903330,216012,215028,-3.9519390479923565,-806571,1048
117.0278336140236504,6462394,117.7269286490402028,6500881,55220,55221,-0.0015036231884057971,-83,1055
169.4171803698663037,2116190,171.4463213513729886,2141536,12491,12491,1.7981085196762042,22435,1056
479.608187134502924,492078,481.0038986354775828,493510,1026,1026,1.3957115009746589,1432,1057
146.622120019457834,6631132,144.591254752851711,6540730,45236,45226,-2.7432444503997499,-122837,1058
194.5719411867670226,2223179,148.9293526195096137,1688561,11338,11426,-46.7739744155271284,-530183,1059
159.4197828161206779,3508670,127.9682366325369738,2812102,21975,22009,-31.4997041285447676,-692017,1060
132.0194242694785609,5471281,132.4046905946572629,5481819,41402,41443,0.21714437623858088839,8985,1061
164.8641699459747882,4943617,147.2894455577822311,4409846,29940,29986,-17.7163765161893942,-530198,1062
178.1838963849717629,5269076,162.1983874246222644,4787772,29518,29571,-16.171235894133993,-477197,1063
162.064043799337917,1272851,159.7989552809275067,1254262,7849,7854,-2.3363485794368709,-18338,1066
125.5869316010699274,1971966,85.6106914212548015,1337239,15620,15702,-40.3655693608300243,-630268,1067
194.9699315272402501,4584328,166.8864023870417732,3915155,23460,23513,-28.3378263095034977,-664352,1068
168.6575385759434839,9072089,146.9480098993319812,7897133,53741,53790,-21.7433145114701552,-1166768,1073
694.5238095238095238,14585,694.5238095238095238,14585,21,21,0,0,1075
161.4173506174733451,4208796,143.2290601576013838,3726104,26015,26074,-18.3539768577249837,-477442,1076
185.9582725415815582,10196464,169.1626980501087334,9256752,54721,54832,-17.1466154409074277,-937234,1079
103.8691475576088794,3687147,106.5729794248039104,3750090,35188,35498,1.8130065061066088,63535,1081
92.119050051072523,1803691,95.8094516813086943,1897602,19806,19580,2.4845137311583729,48130,1082
171.0770212765957447,13669054,161.5829260345389378,12893348,79794,79900,-9.6627471136127164,-770807,1083
142.488403963736032,1351645,136.4811808118081181,1294524,9485,9486,-6.0478751449963092,-57352,1084
145.6218206731180954,1700426,87.5116159451350193,1020823,11665,11677,-57.8846685082872928,-670536,1085
191.5190147584747897,3802227,143.4571385222272796,2836578,19773,19853,-48.5704660587639311,-958781,1087
137.4021706887225392,7874381,160.1286523295000521,9217966,57566,57309,-21.5530861934656097,-940706,1088
138.5495029167693698,6745144,138.7473863659703822,6755194,48687,48684,0,0,1089
286.4817712964609639,3221774,240.9337016574585635,2703758,11222,11246,-47.5300551387507909,-525825,1090
181.2692986530422666,1951364,174.8495353159851301,1881381,10760,10765,-6.4724416767357561,-69637,1091
168.6893799209027249,4649248,152.8457547859126114,4183694,27372,27561,-17.3753501400560224,-471428,1092
207.9367375886524823,732977,201.5428977272727273,709431,3520,3525,-6.6181818181818182,-23296,1093
107.6592261904761905,72347,96.5572065378900446,64983,673,672,-10.9657738095238095,-7369,1097
173.3329996997297568,5195310,153.7566729981005698,4614084,30009,29973,-19.500252075420966,-580191,1102
94.3623705023950095,847091,37.2820598748882931,333749,8952,8977,-57.197877094972067,-511921,1107
258.0347284060552093,2607957,198.5255213505461768,1999152,10070,10107,-59.6726604410888138,-600665,1113
-70.5060804490177736,-75371,-155.139945652173913,-114183,736,1069,426.8888888888888889,38420,1120
133.85949177877429,4925360,95.1527072183433399,3502476,36809,36795,-49.851773660379455,-1794614,1125
140.4552232886491632,1770719,99.8049872122762148,1248760,12512,12607,-43.4934595939330712,-541972,1128
138.7263327082775248,5178654,120.3317419873943945,4486569,37285,37330,-18.4432567782235266,-685001,1130
145.5941148751243521,2780702,180.0715886000104205,3456114,19193,19099,30.8032608695652174,566780,1131
156.3948323518807836,6506807,138.9552824016164726,5776649,41572,41605,-17.5522438366718028,-729050,1134
91.0490341753343239,61276,61.5605381165919283,41184,669,673,-29.8056801195814649,-19940,1135
127.2987255101349061,3755567,124.2907106788219744,3667446,29507,29502,-2.9458497219584972,-86879,1136
157.4153318077803204,550324,95.4664179104477612,332605,3484,3496,-62.1547516508756819,-216485,1139
159.6508703088841936,1586770,113.478967013013215,1124917,9913,9939,-46.2067016552280985,-457816,1141
169.5221703617269545,3196171,140.0669064367694505,2648245,18907,18854,-34.4103609159650346,-641650,1144
216.261470724548123,2799721,194.8342897022332506,2512583,12896,12946,-22.1877278721588705,-286022,1145
202.7203915415078831,8139021,147.7891191838149716,5968168,40383,40149,-55.9861774189516835,-2239839,1146
227.7718806328860405,2274530,180.5236517023199759,1797474,9957,9986,-47.7444645732689211,-474389,1147
165.2587199458178124,4880090,165.195665424991534,4878228,29530,29530,-0.06305452082627836099,-1862,1148
148.6336038186157518,1556937,67.4139281620175774,705689,10468,10475,-81.1625634639333269,-847256,1149
193.0440139538335931,2600882,134.5794135159273593,1808209,13436,13473,-58.7817153067301965,-789556,1150
98.0484268125854993,716734,146.220266149154422,1054833,7214,7310,-20.4772427440633245,-62087,1151
158.2246915779628557,3552619,131.9231251679956993,2944788,22322,22453,-27.0287934597071242,-601715,1152
134.6634639880627434,3700148,156.8659805142480404,4282755,27302,27477,-27.7019158655485103,-406304,1154
61.0835963653754185,638629,61.8349431003155781,646608,10457,10455,0.74261119081779053085,7764,1155
161.4796350813626217,4991497,137.8058932218224254,4251174,30849,30911,-23.94344639730203,-738368,1159
161.81699842607166,8738927,141.6664871790110849,7629732,53857,54005,-20.4918407553341759,-1102543,1160
70.545643380343282,645281,237.3467801239626011,2259304,9519,9147,,,1161
159.109329707821358,6202559,146.0755892989971016,5695049,38987,38983,-12.908887459807074,-501833,1167
173.0141191543882127,6751876,157.4897754971135343,6138164,38975,39025,-15.6676247914795329,-610489,1168
168.4657387193966839,18675101,164.4613044459489957,18218201,110775,110854,-4.069038734335047,-450349,1174
221.8471078480007937,8943988,190.4414653504638127,7678219,40318,40316,-31.2645567102580677,-1257523,1176
188.5292863464478236,4686461,178.3119481571486432,4402522,24690,24858,-46.9145103725184029,-841271,1177
194.2846342005781632,3494792,194.1586057371581054,3492525,17988,17988,-0.12602846342005781632,-2267,1180
149.1307904330043567,1677274,134.4291044776119403,1513134,11256,11247,-16.2200896860986547,-180854,1181
158.3307686561589602,2119574,98.0040265453732011,1314332,13411,13387,-59.5533528572501314,-793072,1182
142.1393750246908703,3597974,118.0122400475341652,2979219,25245,25313,-24.2155517665252389,-610692,1184
117.8635088812714241,2269344,117.6764828087670095,2265743,19254,19254,-0.18702607250441466708,-3601,1187
148.4890156918687589,1561362,144.8980776551199086,1522589,10508,10515,-3.6510808494429102,-38340,1189
144.5246708569079481,13359427,135.0506945951812459,12443571,92140,92437,-15.3621235243951703,-1369011,1192
86.7189389920424403,817326,73.5635013262599469,693336,9425,9425,-15.9903856659018901,-146360,1194
81.1325966850828729,14685,216.6077348066298343,39206,181,181,7.4782608695652174,172,1195
98.0076845973939191,880011,51.627726557229593,459177,8894,8979,-46.8548459635709467,-416727,1198
150.1340447303025873,3081201,111.0016088143525741,2276865,20512,20523,-39.1402224824355972,-802218,1202
184.644576633516126,1986591,79.385765663448798,838790,10566,10759,-105.065688594415523,-1110019,1206
118.7814153846153846,965099,91.0612344474262015,746520,8198,8125,-26.624875745526839,-214277,1207
505.6595744680851064,23766,505.6595744680851064,23766,47,47,0,0,1211
179.9718552106950199,4604040,145.4228090766823161,3717007,25560,25582,-36.3944238796566118,-924200,1212
219.4927692123819768,3672992,182.6736904409588636,3086272,16895,16734,-45.4645675443394015,-581901,1213
178.5938565927012654,9738723,176.6054634610458521,9652195,54654,54530,-2.7010772488721112,-146682,1218
172.5895854291311484,6519399,170.297174931822394,6431954,37769,37774,-2.4959970309103441,-94154,1219
95.6846179737462134,2274232,98.5576156717983137,2349515,23839,23768,-8.568896338056783,-168713,1223
131.3384523065995567,10724704,105.4833997829718229,8651432,82017,81657,-25.0532011484380751,-2041886,1224
178.4225871546865215,2564111,203.4888369856426461,2962187,14557,14371,-60.4360923690962653,-635969,1226
147.195924014260629,5532506,137.8179470798062077,5177269,37566,37586,-9.4019020218972269,-352938,1228
201.052649660740359,2340856,169.1101321585903084,1957788,11577,11643,-32.8175377969762419,-379863,1229
149.4532422229655469,3127608,91.5096966205837174,1906330,20832,20927,-58.4195595730358688,-1215010,1230
200.3362399386738214,2090709,145.7250497583167472,1537545,10551,10436,-52.4701413597461294,-545637,1231
178.1480391899345959,6782274,172.7849733448882586,6579479,38079,38071,-5.2964072643170648,-201523,1232
165.6033951994289283,7423669,147.9969326517003779,6658382,44990,44828,-16.9380717488789238,-755438,1234
218.4355749486652977,2553075,175.2443602548648183,2035288,11614,11688,-43.9944028244209076,-510907,1235
147.763975272699775,7816271,127.9579784105784371,6744793,52711,52897,-20.1632560082007669,-1062160,1238
142.3522972778337894,2965056,113.0158791261668752,2348696,20782,20829,-29.4792039897351474,-608834,1242
157.2189844514515603,1445943,152.6180117467913857,1403170,9194,9197,-4.6251495703252475,-42519,1244
151.0347146339413297,1796860,117.7599695199390399,1390863,11811,11897,-36.8060446780551905,-420141,1245
190.3740725887306998,1898791,191.4085396411747018,1909683,9977,9974,-0.14370654036077799053,-1426,1246
99.6306036499766027,1064553,88.6300502699683485,952064,10742,10685,-12.1587465888773878,-129211,1248
164.7052980132450331,3631093,135.516064439792482,2977830,21974,22046,-29.4189994992944604,-646306,1253
120.1071869597431465,972628,62.92317270576516,505336,8031,8098,-57.1717209534506427,-458117,1254
101.8618171050683512,2064026,45.5300781636489562,920345,20214,20263,-56.9337126884296696,-1140610,1255
243.0039390756302521,2776077,238.4956240154034658,2725051,11426,11424,-4.4523726142531956,-50855,1256
168.4546667496864521,18938179,159.5323101057097527,17898568,112194,112423,-9.2137356901305399,-1032611,1260
160.4630561617601211,3602877,135.0544933506470246,3016172,22333,22453,-25.938675645342312,-577784,1261
